"uid","year.uid","year","yr_surv","col_area","rs","nboffspring","sum_surv","yrlg_disp","death_type","massjun","massaug","nb_mass","age","age_class","sex","year_recruit","yrs_aft_recruit"
"5_22","1965.5_22",1965,0,"river","wean",5,NA,NA,NA,NA,NA,NA,3,"A","F",1962,3
"603_624","1965.603_624",1965,1,"gothictown",NA,NA,NA,NA,NA,NA,NA,NA,2,"S","M",1963,2
"646_154","1965.646_154",1965,1,"mm","no",NA,NA,NA,NA,2158.40617484507,3588.68790592989,1,2,"S","F",1963,2
"666_662","1965.666_662",1965,0,"picnic_upper","no",NA,NA,NA,NA,1347.76217273266,2711.08428809788,1,1,"Y","M",1964,1
"6_12","1965.6_12",1965,1,"river","wean",2,NA,NA,NA,NA,NA,NA,3,"A","F",1962,3
"89_90a","1965.89_90a",1965,1,"picnic_lower","no",NA,NA,NA,NA,2616.93197171254,3601.38292492504,1,3,"A","F",1962,3
"97_98","1965.97_98",1965,0,"boulder","no",NA,NA,NA,NA,2538.63607120041,3328.2030006983,1,3,"A","F",1962,3
"187_645","1966.187_645",1966,1,"mm",NA,NA,NA,NA,NA,NA,NA,NA,3,"A","M",1963,3
"244_364","1966.244_364",1966,1,"river","no",NA,NA,NA,NA,1835.11420206863,3848.1115255896,2,1,"Y","M",1965,1
"363_372","1966.363_372",1966,0,"bench",NA,NA,NA,NA,NA,NA,NA,NA,1,"Y","M",1965,1
"365_371","1966.365_371",1966,1,"bench","no",NA,NA,NA,NA,1863.93674564574,2814.62541336247,2,1,"Y","F",1965,1
"391_398a","1966.391_398a",1966,1,"bench","no",NA,NA,NA,NA,1580.85070464832,2575.25503591187,2,1,"Y","F",1965,1
"401_402","1966.401_402",1966,1,"river","no",NA,NA,NA,NA,1920.86743525082,3729.69941243392,1,1,"Y","M",1965,1
"403_408","1966.403_408",1966,0,"bench","no",NA,NA,NA,NA,1876.44544106224,3708.95356993122,1,1,"Y","M",1965,1
"405_423","1966.405_423",1966,0,"river","no",NA,NA,NA,NA,1731.30079626954,3119.64549810121,5,1,"Y","M",1965,1
"407_422","1966.407_422",1966,0,"river","no",NA,NA,NA,NA,2145.37557681776,3740.66058382335,2,1,"Y","M",1965,1
"411_412a","1966.411_412a",1966,1,"bench","no",NA,NA,NA,NA,1789.63560155321,2791.63455047378,2,1,"Y","F",1965,1
"414_417","1966.414_417",1966,0,"river","no",NA,NA,NA,NA,1629.46402203602,2725.265920624,4,1,"Y","F",1965,1
"415_421","1966.415_421",1966,1,"bench","no",NA,NA,NA,NA,582.228923968268,1598.84247416778,7,0,"J","F",1966,0
"420_416","1966.420_416",1966,1,"river","no",NA,NA,NA,NA,1908.13486511545,3038.23156483204,5,1,"Y","F",1965,1
"423_447","1966.423_447",1966,0,"bench",NA,NA,NA,NA,NA,NA,NA,NA,0,"J",NA,1966,0
"427_443","1966.427_443",1966,1,"bench","no",NA,NA,NA,NA,554.359138527443,1718.11175134808,4,0,"J","M",1966,0
"428_585","1966.428_585",1966,0,"lakeirwin",NA,NA,NA,NA,NA,NA,NA,NA,1,"Y","M",1965,1
"42_50","1966.42_50",1966,1,"bench","wean",6,NA,NA,NA,2689.07796666313,3299.85529374473,2,4,"A","F",1962,4
"431_696","1966.431_696",1966,1,"bench","no",NA,NA,NA,NA,578.624076000458,1708.05921931643,7,0,"J","M",1966,0
"437_433","1966.437_433",1966,0,"horsemound",NA,NA,NA,NA,NA,NA,NA,NA,1,"Y","F",1965,1
"444_582","1966.444_582",1966,0,"lakeirwin",NA,NA,NA,NA,NA,NA,NA,NA,1,"Y","F",1965,1
"445_450a","1966.445_450a",1966,1,"bench","no",NA,NA,NA,NA,505.674242135493,1596.14761226677,4,0,"J","M",1966,0
"456_473","1966.456_473",1966,0,"picnic_lower","no",NA,NA,NA,NA,1436.33115034229,2816.12456029064,1,1,"Y","M",1965,1
"477_500","1966.477_500",1966,0,"northpk","no",NA,NA,NA,NA,1180.70453656584,2632.6522719707,3,1,"Y","M",1965,1
"492_517","1966.492_517",1966,0,"mm","no",NA,NA,NA,NA,793.78052724383,1778.12347745759,3,0,"J","M",1966,0
"493_498","1966.493_498",1966,0,"mm","no",NA,NA,NA,NA,700.538338480767,1596.72481451605,4,0,"J","M",1966,0
"501_513","1966.501_513",1966,1,"northpk","no",NA,NA,NA,NA,274.951627581386,1153.83073391712,3,0,"J","F",1966,0
"502_522","1966.502_522",1966,1,"picnic_lower","no",NA,NA,NA,NA,489.991374170564,1358.70733697458,2,0,"J","M",1966,0
"503_507","1966.503_507",1966,0,"picnic","no",NA,NA,NA,NA,1427.82831529907,2944.31016670742,1,1,"Y","F",1965,1
"504_519","1966.504_519",1966,0,"northpk","no",NA,NA,NA,NA,480.048595524644,1553.19733226685,2,0,"J","F",1966,0
"505_508","1966.505_508",1966,1,"mm","no",NA,NA,NA,NA,697.953211730317,1533.06027429426,2,0,"J","M",1966,0
"506_520","1966.506_520",1966,0,"mm","no",NA,NA,NA,NA,661.492539963303,1409.65650102786,3,0,"J","F",1966,0
"509_518","1966.509_518",1966,1,"northpk","no",NA,NA,NA,NA,341.135152350525,1497.38209884633,6,0,"J","M",1966,0
"510_516","1966.510_516",1966,1,"northpk","no",NA,NA,NA,NA,370.294688175617,1470.85825216072,4,0,"J","M",1966,0
"511_515","1966.511_515",1966,1,"picnic_middle","no",NA,NA,NA,NA,800.730027098591,1808.79191077009,3,0,"J","M",1966,0
"514_523","1966.514_523",1966,1,"northpk","no",NA,NA,NA,NA,365.575113023274,1179.13658254818,3,0,"J","F",1966,0
"521_524","1966.521_524",1966,0,"picnic","no",NA,NA,NA,NA,1197.98685034117,2421.96811353991,1,1,"Y","M",1965,1
"526_701","1966.526_701",1966,0,"northpk","no",NA,NA,NA,NA,732.664407057758,1334.86521256963,1,0,"J","F",1966,0
"527_533","1966.527_533",1966,1,"bench","no",NA,NA,NA,NA,522.627223640493,1493.9154782027,4,0,"J","F",1966,0
"528_532","1966.528_532",1966,0,"picnic_lower","no",NA,NA,NA,NA,507.419230405528,1307.02971716218,1,0,"J","F",1966,0
"529_549a","1966.529_549a",1966,0,"mm","no",NA,NA,NA,NA,497.274587611435,1144.72169313717,3,0,"J","F",1966,0
"52_54","1966.52_54",1966,0,"picnic_lower","wean",4,NA,NA,NA,NA,NA,NA,4,"A","F",1962,4
"530_541","1966.530_541",1966,1,"picnic_lower","no",NA,NA,NA,NA,568.718125153439,1453.08112099636,6,0,"J","F",1966,0
"531_534","1966.531_534",1966,0,"picnic_lower","no",NA,NA,NA,NA,405.040274171867,1199.12343699598,2,0,"J","M",1966,0
"535_537a","1966.535_537a",1966,1,"picnic_middle","no",NA,NA,NA,NA,581.077765940299,1404.10276398824,2,0,"J","F",1966,0
"536_544","1966.536_544",1966,1,"picnic_lower","no",NA,NA,NA,NA,473.727619326959,1339.49787292733,3,0,"J","M",1966,0
"538_539","1966.538_539",1966,0,"northpk","no",NA,NA,NA,NA,544.769292640837,1125.78253800985,2,0,"J","M",1966,0
"540_545a","1966.540_545a",1966,0,"picnic_upper","no",NA,NA,NA,NA,258.735367602097,908.264882179351,2,0,"J","M",1966,0
"542_548","1966.542_548",1966,1,"picnic_middle","no",NA,NA,NA,NA,591.341555021124,1515.41239105918,3,0,"J","F",1966,0
"546_547a","1966.546_547a",1966,0,"northpk","no",NA,NA,NA,NA,615.932359900362,1267.77062071621,2,0,"J","F",1966,0
"553_566","1966.553_566",1966,0,"picnic_upper",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1966,0
"555_567","1966.555_567",1966,0,"picnic_upper","no",NA,NA,NA,NA,168.413222951087,676.466897355987,1,0,"J","M",1966,0
"556_570","1966.556_570",1966,0,"northpk","no",NA,NA,NA,NA,640.530756452944,1209.53208411259,1,0,"J","F",1966,0
"557_568a","1966.557_568a",1966,0,"northpk",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1966,0
"558_559","1966.558_559",1966,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Y","M",1965,1
"560_573","1966.560_573",1966,0,"mm","no",NA,NA,NA,NA,675.856959111927,1357.52207143287,3,0,"J","F",1966,0
"562_565a","1966.562_565a",1966,1,"picnic_lower","no",NA,NA,NA,NA,562.617909617216,1404.96666714179,1,0,"J","F",1966,0
"569_572","1966.569_572",1966,0,"picnic_upper","no",NA,NA,NA,NA,178.848046061636,637.030446435546,2,0,"J","F",1966,0
"571_587","1966.571_587",1966,0,"northpk","no",NA,NA,NA,NA,654.44181129687,1299.08288743383,1,0,"J","M",1966,0
"574_575","1966.574_575",1966,0,"picnic_upper","no",NA,NA,NA,NA,343.207451093774,1051.14834946487,3,0,"J","F",1966,0
"589_599a","1966.589_599a",1966,0,"coppermeadow",NA,NA,NA,NA,NA,NA,NA,NA,1,"Y","F",1965,1
"603_624","1966.603_624",1966,1,"gothictown",NA,NA,NA,NA,NA,NA,NA,NA,3,"A","M",1963,3
"646_154","1966.646_154",1966,1,"mm","wean",4,NA,NA,NA,NA,NA,NA,3,"A","F",1963,3
"676_679","1966.676_679",1966,1,"picnic_lower","no",NA,NA,NA,NA,460.834020082357,1337.18449743486,3,0,"J","M",1966,0
"680_686","1966.680_686",1966,1,"river","no",NA,NA,NA,NA,546.306463262107,1529.11752400428,1,0,"J","M",1966,0
"681_695","1966.681_695",1966,0,"river","no",NA,NA,NA,NA,495.280016209521,1334.16521340236,2,0,"J","F",1966,0
"682_687","1966.682_687",1966,0,"mm","no",NA,NA,NA,NA,697.367355170336,1540.60657186883,1,0,"J","F",1966,0
"683_700","1966.683_700",1966,1,"picnic_lower","no",NA,NA,NA,NA,597.133467622273,1474.07508183243,4,0,"J","F",1966,0
"685_692","1966.685_692",1966,1,"river","no",NA,NA,NA,NA,519.46594119745,1369.47370020508,1,0,"J","F",1966,0
"688_699","1966.688_699",1966,0,"river","no",NA,NA,NA,NA,395.359856277126,1239.93548060588,2,0,"J","M",1966,0
"689_691","1966.689_691",1966,0,"mm","no",NA,NA,NA,NA,710.834939511172,1563.15898549339,2,0,"J","F",1966,0
"690_693","1966.690_693",1966,1,"river","no",NA,NA,NA,NA,459.925968226742,1275.9084839446,2,0,"J","F",1966,0
"697_698","1966.697_698",1966,1,"river","no",NA,NA,NA,NA,402.833209913894,1307.93435001344,2,0,"J","M",1966,0
"6_12","1966.6_12",1966,1,"river","wean",6,NA,NA,NA,2897.00792515909,3687.82710764566,1,4,"A","F",1962,4
"702_703","1966.702_703",1966,1,"mm",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1966,0
"704_705","1966.704_705",1966,1,"gothictalus",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1966,0
"706_707","1966.706_707",1966,1,"gothictalus","no",NA,NA,NA,NA,943.140179369562,2177.96065457786,1,0,"J","F",1966,0
"710_711","1966.710_711",1966,1,"gothictalus",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1966,0
"712_713","1966.712_713",1966,0,"gothictalus",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1966,0
"714_715","1966.714_715",1966,1,"gothictalus",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1966,0
"716_717","1966.716_717",1966,1,"mm",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1966,0
"718_719","1966.718_719",1966,0,"mm",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1966,0
"720_721","1966.720_721",1966,0,"gothictalus",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1966,0
"722_723","1966.722_723",1966,1,"gothictalus",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","M",1966,0
"724_725","1966.724_725",1966,1,"gothictalus",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1966,0
"89_90a","1966.89_90a",1966,1,"picnic_lower","wean",4,NA,NA,NA,2668.29958943314,3311.25990012889,1,4,"A","F",1962,4
"1130_1135","1967.1130_1135",1967,0,"bench","no",NA,NA,NA,NA,154.537298970785,1216.42457297247,4,0,"J","M",1967,0
"1131_1137","1967.1131_1137",1967,0,"bench","no",NA,NA,NA,NA,195.639433521442,1248.88828332541,3,0,"J","F",1967,0
"1132_825","1967.1132_825",1967,0,"bench","no",NA,NA,NA,NA,163.108223029101,1332.32074698188,2,0,"J","M",1967,0
"1133_1150","1967.1133_1150",1967,0,"bench","no",NA,NA,NA,NA,158.283110252565,1215.72252904779,3,0,"J","M",1967,0
"1140_1148","1967.1140_1148",1967,0,"mm","no",NA,NA,NA,NA,711.076972605732,1228.83962134368,2,0,"J","F",1967,0
"1143_1136","1967.1143_1136",1967,0,"bench","no",NA,NA,NA,NA,130.628516492872,1072.71575732389,3,0,"J","F",1967,0
"1144_1141","1967.1144_1141",1967,1,"bench","no",NA,NA,NA,NA,172.631202087112,1259.87774033209,3,0,"J","M",1967,0
"1145_1139","1967.1145_1139",1967,1,"mm","no",NA,NA,NA,NA,669.470969798418,1197.2511744418,2,0,"J","F",1967,0
"1146_1134","1967.1146_1134",1967,1,"bench","no",NA,NA,NA,NA,147.510219243818,998.320060670362,4,0,"J","F",1967,0
"1147_1142","1967.1147_1142",1967,1,"bench","no",NA,NA,NA,NA,516.762513923814,1110.65651676475,5,0,"J","M",1967,0
"1149_1138","1967.1149_1138",1967,1,"bench","no",NA,NA,NA,NA,201.364198426945,1257.42398485777,4,0,"J","M",1967,0
"187_645","1967.187_645",1967,1,"mm",NA,NA,NA,NA,NA,NA,NA,NA,4,"A","M",1963,4
"244_364","1967.244_364",1967,1,"river",NA,NA,NA,NA,NA,NA,NA,NA,2,"S","M",1965,2
"365_371","1967.365_371",1967,1,"bench","wean",4,NA,NA,NA,2108.13772537892,2627.06208185577,1,2,"S","F",1965,2
"391_398a","1967.391_398a",1967,0,"bench","no",NA,NA,NA,NA,2103.53429706019,2671.23475795415,3,2,"S","F",1965,2
"401_402","1967.401_402",1967,1,"river",NA,NA,NA,NA,NA,NA,NA,NA,2,"S","M",1965,2
"411_412a","1967.411_412a",1967,1,"bench","preglac",NA,NA,NA,NA,2227.32225742775,2959.02110385509,2,2,"S","F",1965,2
"415_421","1967.415_421",1967,0,"bench","no",NA,NA,NA,NA,1921.59742472181,2489.73217460475,1,1,"Y","F",1966,1
"420_416","1967.420_416",1967,0,"river","no",NA,NA,NA,NA,2815.26159909868,3718.89078507992,2,2,"S","F",1965,2
"427_443","1967.427_443",1967,0,"bench","no",NA,NA,NA,NA,2196.83753626417,3877.97639656332,1,1,"Y","M",1966,1
"42_50","1967.42_50",1967,1,"bench","preglac",NA,NA,NA,NA,2707.57880751295,3536.57858472448,2,5,"A","F",1962,5
"431_696","1967.431_696",1967,0,"bench","no",NA,NA,NA,NA,2167.2966962408,3841.2527832823,1,1,"Y","M",1966,1
"445_450a","1967.445_450a",1967,0,"bench","no",NA,NA,NA,NA,2218.29980670515,3876.06102124085,1,1,"Y","M",1966,1
"501_513","1967.501_513",1967,0,"northpk","no",NA,NA,NA,NA,1163.56876291821,2012.70780888973,1,1,"Y","F",1966,1
"502_522","1967.502_522",1967,0,"picnic_lower","no",NA,NA,NA,NA,1650.03068232058,2918.26578059572,1,1,"Y","M",1966,1
"505_508","1967.505_508",1967,1,"mm",NA,NA,NA,NA,NA,NA,NA,NA,1,"Y","M",1966,1
"509_518","1967.509_518",1967,0,"northpk","no",NA,NA,NA,NA,1543.4915016952,2874.55713377036,1,1,"Y","M",1966,1
"510_516","1967.510_516",1967,0,"northpk","no",NA,NA,NA,NA,1395.40112546764,2720.35614773997,1,1,"Y","M",1966,1
"511_515","1967.511_515",1967,0,"picnic_middle","no",NA,NA,NA,NA,1686.30994255981,2945.08533141838,1,1,"Y","M",1966,1
"514_523","1967.514_523",1967,0,"northpk","no",NA,NA,NA,NA,1248.67831176401,1963.8101999006,2,1,"Y","F",1966,1
"527_533","1967.527_533",1967,1,"bench","no",NA,NA,NA,NA,2101.52824812384,2623.96614989775,2,1,"Y","F",1966,1
"530_541","1967.530_541",1967,1,"picnic_lower","no",NA,NA,NA,NA,1698.36425003281,2715.90197360898,1,1,"Y","F",1966,1
"535_537a","1967.535_537a",1967,0,"picnic_middle","no",NA,NA,NA,NA,1342.87196067472,2325.75644735938,2,1,"Y","F",1966,1
"536_544","1967.536_544",1967,0,"picnic_lower","no",NA,NA,NA,NA,1614.27792050116,2738.55547786784,3,1,"Y","M",1966,1
"542_548","1967.542_548",1967,0,"picnic_middle","no",NA,NA,NA,NA,1366.85401271233,2462.57406140529,3,1,"Y","F",1966,1
"552_592","1967.552_592",1967,0,"gothictown","no",NA,NA,NA,NA,1726.58510067764,2306.17616709289,1,1,"Y","F",1966,1
"562_565a","1967.562_565a",1967,0,"picnic_lower","no",NA,NA,NA,NA,1420.1719767344,2432.44964468647,1,1,"Y","F",1966,1
"576_816","1967.576_816",1967,1,"river","no",NA,NA,NA,NA,619.380964796371,1661.35198281799,5,0,"J","M",1967,0
"578_581","1967.578_581",1967,0,"river","no",NA,NA,NA,NA,475.443098374556,1325.54070499234,1,0,"J","F",1967,0
"595_588","1967.595_588",1967,1,"picnic_middle","no",NA,NA,NA,NA,404.347230235994,1180.98828897845,3,0,"J","M",1967,0
"596_813","1967.596_813",1967,1,"river","no",NA,NA,NA,NA,428.447691145731,1024.68859360924,3,0,"J","F",1967,0
"603_624","1967.603_624",1967,1,"gothictown",NA,NA,NA,NA,NA,NA,NA,NA,4,"A","M",1963,4
"646_154","1967.646_154",1967,0,"mm",NA,NA,NA,NA,NA,NA,NA,NA,4,"A","F",1963,4
"676_679","1967.676_679",1967,0,"picnic_lower","no",NA,NA,NA,NA,1539.91131394725,2822.03044143977,1,1,"Y","M",1966,1
"680_686","1967.680_686",1967,0,"river","no",NA,NA,NA,NA,1718.23536749622,3326.50750227169,1,1,"Y","M",1966,1
"683_700","1967.683_700",1967,1,"picnic_lower","no",NA,NA,NA,NA,1612.43133536183,2655.30962195234,1,1,"Y","F",1966,1
"685_692","1967.685_692",1967,1,"river","no",NA,NA,NA,NA,1676.51702576205,2267.99554282679,4,1,"Y","F",1966,1
"690_693","1967.690_693",1967,1,"river","no",NA,NA,NA,NA,1627.32279039808,2269.16339555929,4,1,"Y","F",1966,1
"697_698","1967.697_698",1967,0,"river","no",NA,NA,NA,NA,1960.67439472454,3631.46216404975,1,1,"Y","M",1966,1
"6_12","1967.6_12",1967,0,"river","wean",5,NA,NA,NA,2866.44330543768,3721.25704084015,2,5,"A","F",1962,5
"702_703","1967.702_703",1967,0,"mm",NA,NA,NA,NA,NA,NA,NA,NA,1,"Y","M",1966,1
"704_705","1967.704_705",1967,0,"gothictalus",NA,NA,NA,NA,NA,NA,NA,NA,1,"Y","M",1966,1
"706_707","1967.706_707",1967,0,"gothictalus",NA,NA,NA,NA,NA,NA,NA,NA,1,"Y","F",1966,1
"710_711","1967.710_711",1967,0,"gothictalus",NA,NA,NA,NA,NA,NA,NA,NA,1,"Y","M",1966,1
"714_715","1967.714_715",1967,0,"gothictalus",NA,NA,NA,NA,NA,NA,NA,NA,1,"Y","M",1966,1
"716_717","1967.716_717",1967,0,"mm","no",NA,NA,NA,NA,1345.7623251838,2143.37371674113,2,1,"Y","M",1966,1
"722_723","1967.722_723",1967,0,"gothictalus",NA,NA,NA,NA,NA,NA,NA,NA,1,"Y","M",1966,1
"724_725","1967.724_725",1967,0,"gothictalus",NA,NA,NA,NA,NA,NA,NA,NA,1,"Y","F",1966,1
"803_804a","1967.803_804a",1967,0,"bench","no",NA,NA,NA,NA,521.942088147148,1069.19060861444,4,0,"J","F",1967,0
"806_811","1967.806_811",1967,1,"bench","no",NA,NA,NA,NA,166.975734513802,1323.93349988879,4,0,"J","M",1967,0
"812_823","1967.812_823",1967,1,"bench","no",NA,NA,NA,NA,562.173754679422,1191.54729400333,4,0,"J","M",1967,0
"819_822","1967.819_822",1967,1,"bench","no",NA,NA,NA,NA,554.479743721897,1162.454263561,3,0,"J","M",1967,0
"824_802","1967.824_802",1967,0,"northpk","no",NA,NA,NA,NA,305.174298954197,620.402679485352,3,0,"J","M",1967,0
"827_839","1967.827_839",1967,0,"river","no",NA,NA,NA,NA,581.443734434211,1337.20996469498,3,0,"J","F",1967,0
"828_829a","1967.828_829a",1967,1,"picnic_lower","no",NA,NA,NA,NA,761.174733991396,1351.5431527501,1,0,"J","F",1967,0
"830_840","1967.830_840",1967,0,"northpk","no",NA,NA,NA,NA,349.456051670651,595.234549953973,1,0,"J","F",1967,0
"833_835","1967.833_835",1967,0,"northpk","no",NA,NA,NA,NA,365.826598627521,631.847873058704,1,0,"J","F",1967,0
"838_308","1967.838_308",1967,0,"northpk","no",NA,NA,NA,NA,365.826598627521,631.847873058704,1,0,"J","F",1967,0
"844_848","1967.844_848",1967,0,"northpk","no",NA,NA,NA,NA,314.523464008697,621.323847054313,1,0,"J","M",1967,0
"878_885","1967.878_885",1967,1,"river","no",NA,NA,NA,NA,516.254680987377,1426.38988137197,2,0,"J","F",1967,0
"879_898","1967.879_898",1967,0,"picnic_lower","no",NA,NA,NA,NA,403.276105631893,929.179309223675,4,0,"J","F",1967,0
"881_896","1967.881_896",1967,0,"bench","no",NA,NA,NA,NA,128.69270146116,1172.7083693372,3,0,"J","M",1967,0
"882_883a","1967.882_883a",1967,0,"picnic_lower","no",NA,NA,NA,NA,494.210352872484,1005.69094951271,3,0,"J","M",1967,0
"884_890","1967.884_890",1967,1,"picnic_middle","no",NA,NA,NA,NA,491.192527967864,989.8881108075,3,0,"J","F",1967,0
"886_894","1967.886_894",1967,1,"mm","no",NA,NA,NA,NA,649.882640284412,1292.3356459049,3,0,"J","M",1967,0
"891_814","1967.891_814",1967,0,"picnic_middle","no",NA,NA,NA,NA,362.806088823629,1060.84877596834,3,0,"J","M",1967,0
"892_876","1967.892_876",1967,0,"picnic_lower","no",NA,NA,NA,NA,537.208451307861,1102.25418000818,1,0,"J","M",1967,0
"893_809","1967.893_809",1967,0,"picnic_middle","no",NA,NA,NA,NA,307.160370887371,873.265472337137,2,0,"J","F",1967,0
"897_895","1967.897_895",1967,0,"picnic_middle","no",NA,NA,NA,NA,310.631359890217,1028.6461268584,2,0,"J","M",1967,0
"899_877","1967.899_877",1967,1,"bench","no",NA,NA,NA,NA,170.453602829693,1020.86741366721,4,0,"J","F",1967,0
"89_90a","1967.89_90a",1967,0,"picnic_lower",NA,NA,NA,NA,NA,NA,NA,NA,5,"A","F",1962,5
"1144_1141","1968.1144_1141",1968,0,"bench","no",NA,NA,NA,NA,1482.77340764116,2567.10964233918,6,1,"Y","M",1967,1
"1145_1139","1968.1145_1139",1968,1,"mm","no",NA,NA,NA,NA,1092.65157263923,2526.41026872415,2,1,"Y","F",1967,1
"1146_1134","1968.1146_1134",1968,1,"bench","no",NA,NA,NA,NA,1160.99222861624,2369.20996183103,6,1,"Y","F",1967,1
"1147_1142","1968.1147_1142",1968,0,"bench","no",NA,NA,NA,NA,1063.66840366338,2485.95510092834,2,1,"Y","M",1967,1
"1149_1138","1968.1149_1138",1968,0,"bench","no",NA,NA,NA,NA,1006.92605313015,1616.3026271219,8,1,"Y","M",1967,1
"187_645","1968.187_645",1968,0,"picnic",NA,NA,NA,NA,NA,NA,NA,NA,5,"A","M",1963,5
"244_364","1968.244_364",1968,1,"river",NA,NA,NA,NA,NA,NA,NA,NA,3,"A","M",1965,3
"365_371","1968.365_371",1968,1,"bench","no",NA,NA,NA,NA,1985.70726947503,3124.76735845609,6,3,"A","F",1965,3
"377_386","1968.377_386",1968,1,"mm","no",NA,NA,NA,NA,314.350984412322,1022.38827305261,2,0,"J","F",1968,0
"401_402","1968.401_402",1968,1,"bench","scro",NA,NA,NA,NA,3040.7916558998,4305.18011847185,3,3,"A","M",1965,3
"411_412a","1968.411_412a",1968,1,"bench","wean",5,NA,NA,NA,2005.36458286289,2884.17953441453,3,3,"A","F",1965,3
"42_50","1968.42_50",1968,1,"river","no",NA,NA,NA,NA,2411.35588597676,3773.8957279775,3,6,"A","F",1962,6
"505_508","1968.505_508",1968,1,"northpk","scro",NA,NA,NA,NA,1804.97929868488,3304.55955852911,1,2,"S","M",1966,2
"527_533","1968.527_533",1968,0,"bench","wean",3,NA,NA,NA,2038.65740458287,3238.09951885665,4,2,"S","F",1966,2
"530_541","1968.530_541",1968,0,"picnic_upper","no",NA,NA,NA,NA,1651.15897525118,2603.29895476651,1,2,"S","F",1966,2
"576_816","1968.576_816",1968,0,"river","no",NA,NA,NA,NA,1401.26110722005,2826.03105986309,2,1,"Y","M",1967,1
"595_588","1968.595_588",1968,0,"picnic_middle","no",NA,NA,NA,NA,878.177245094723,1943.39603248163,1,1,"Y","M",1967,1
"596_813","1968.596_813",1968,1,"river","no",NA,NA,NA,NA,1185.59656186288,2236.65335049053,2,1,"Y","F",1967,1
"603_624","1968.603_624",1968,1,"gothictown",NA,NA,NA,NA,NA,NA,NA,NA,5,"A","M",1963,5
"645_845","1968.645_845",1968,0,"picnic","no",NA,NA,NA,NA,1221.52754727688,2705.78562080332,1,1,"Y","M",1967,1
"683_700","1968.683_700",1968,1,"picnic_lower","wean",5,NA,NA,NA,NA,NA,NA,2,"S","F",1966,2
"685_692","1968.685_692",1968,1,"river","no",NA,NA,NA,NA,2055.29681015563,2219.67870136585,2,2,"S","F",1966,2
"690_693","1968.690_693",1968,0,"river","no",NA,NA,NA,NA,1745.9173767662,2716.7971410667,2,2,"S","F",1966,2
"726_797","1968.726_797",1968,1,"mm","no",NA,NA,NA,NA,420.403086984612,1012.88556170766,3,0,"J","M",1968,0
"727_737","1968.727_737",1968,1,"picnic","no",NA,NA,NA,NA,907.897739264614,2357.60580052331,1,1,"Y","F",1967,1
"728_731","1968.728_731",1968,1,"bench","no",NA,NA,NA,NA,425.974929021036,1318.75214666771,4,0,"J","F",1968,0
"736_741","1968.736_741",1968,1,"bench","no",NA,NA,NA,NA,451.021262939827,1360.2640500635,4,0,"J","M",1968,0
"748_743","1968.748_743",1968,1,"picnic_lower","no",NA,NA,NA,NA,297.396642745677,997.371237364373,2,0,"J","F",1968,0
"750_791","1968.750_791",1968,0,"bench","no",NA,NA,NA,NA,296.934277855118,994.552771937332,4,0,"J","F",1968,0
"751_752a","1968.751_752a",1968,0,"gothictown","no",NA,NA,NA,NA,1239.63170689687,2241.94971925684,3,1,"Y","M",1967,1
"768_775","1968.768_775",1968,0,"picnic_middle","no",NA,NA,NA,NA,296.320959393569,820.114012808054,1,0,"J","M",1968,0
"779_780a","1968.779_780a",1968,0,"bench","no",NA,NA,NA,NA,335.169632955922,1135.59465797556,4,0,"J","F",1968,0
"783_782","1968.783_782",1968,1,"bench","no",NA,NA,NA,NA,334.512827304311,1133.94273963344,4,0,"J","F",1968,0
"784_777","1968.784_777",1968,1,"mm","no",NA,NA,NA,NA,286.2232215272,825.897677067728,4,0,"J","F",1968,0
"785_781","1968.785_781",1968,1,"picnic_lower","no",NA,NA,NA,NA,278.269481199164,976.845303140379,3,0,"J","F",1968,0
"787_733","1968.787_733",1968,0,"bench","no",NA,NA,NA,NA,330.887954239468,1140.33198478243,4,0,"J","F",1968,0
"789_786","1968.789_786",1968,1,"river","no",NA,NA,NA,NA,1161.96797874434,2373.59295763869,1,1,"Y","F",1967,1
"793_799","1968.793_799",1968,1,"mm","no",NA,NA,NA,NA,301.308419713591,876.437448614477,3,0,"J","F",1968,0
"795_794","1968.795_794",1968,0,"bench","no",NA,NA,NA,NA,356.488412533316,1126.99645242197,4,0,"J","F",1968,0
"796_788","1968.796_788",1968,0,"picnic_lower","no",NA,NA,NA,NA,282.085560096245,1000.99470282736,2,0,"J","F",1968,0
"798_792","1968.798_792",1968,0,"picnic_middle",NA,NA,NA,NA,NA,NA,NA,NA,0,"J","F",1968,0
